date,code,open,high,low,close,preclose,volume,amount,adjustflag,turn,tradestatus,pctChg,isST,ma10,ta10
2018-05-23,sh.600375,4.8200000000,4.8400000000,4.7700000000,4.8000000000,4.8500000000,3019601,14501364.0000,2,0.543347,1,-1.030922,0,4.805000000000019,0.44637810000000167
2018-05-24,sh.600375,4.7800000000,4.8100000000,4.7600000000,4.7600000000,4.8000000000,2126700,10172605.0000,2,0.382679,1,-0.833333,0,4.797000000000018,0.44209740000000164
2018-05-25,sh.600375,4.7600000000,4.7800000000,4.7100000000,4.7300000000,4.7600000000,2665411,12648905.0000,2,0.47961400000000004,1,-0.630256,0,4.789000000000018,0.43739930000000155
2018-05-28,sh.600375,4.6800000000,4.7300000000,4.6400000000,4.6600000000,4.7300000000,2330100,10915567.0000,2,0.419278,1,-1.479919,0,4.780000000000018,0.43451120000000154
2018-05-29,sh.600375,4.6400000000,4.7600000000,4.6300000000,4.7500000000,4.6600000000,3504212,16478495.0000,2,0.630548,1,1.931334,0,4.772000000000018,0.4488690000000015
2018-05-30,sh.600375,4.7100000000,4.8800000000,4.5800000000,4.7500000000,4.7500000000,6187799,28848804.0000,2,1.113433,1,0.000000,0,4.772000000000018,0.5163594000000015
2018-05-31,sh.600375,4.8400000000,4.8400000000,4.7100000000,4.8000000000,4.7500000000,4326362,20647024.0000,2,0.778486,1,1.052636,0,4.779000000000018,0.5711093000000015
2018-06-01,sh.600375,4.7600000000,4.7600000000,4.6700000000,4.7200000000,4.8000000000,2318600,10949470.0000,2,0.417209,1,-1.666675,0,4.769000000000018,0.5639552000000014
2018-06-04,sh.600375,4.7100000000,4.8000000000,4.7000000000,4.7200000000,4.7200000000,2386901,11316181.0000,2,0.42949899999999996,1,0.000000,0,4.754000000000017,0.5559335000000014
2018-06-05,sh.600375,4.7600000000,4.7600000000,4.7100000000,4.7500000000,4.7200000000,1746402,8265417.0000,2,0.314248,1,0.635598,0,4.7440000000000175,0.5508341000000014
2018-06-06,sh.600375,4.7500000000,4.7900000000,4.7300000000,4.7800000000,4.7500000000,1877603,8940086.0000,2,0.337856,1,0.631583,0,4.742000000000018,0.5302850000000014
2018-06-07,sh.600375,4.8100000000,4.8100000000,4.7300000000,4.7400000000,4.7800000000,2770600,13243103.0000,2,0.498542,1,-0.836829,0,4.740000000000018,0.5418713000000015
2018-06-08,sh.600375,4.7400000000,4.7400000000,4.5900000000,4.6300000000,4.7400000000,5161900,23923564.0000,2,0.928833,1,-2.320668,0,4.730000000000018,0.5867932000000015
2018-06-11,sh.600375,4.6200000000,4.7000000000,4.5900000000,4.6700000000,4.6300000000,3010000,13994018.0000,2,0.54162,1,0.863930,0,4.7310000000000185,0.5990274000000014
2018-06-12,sh.600375,4.6700000000,4.7200000000,4.6200000000,4.7100000000,4.6700000000,1373400,6429323.0000,2,0.24713000000000002,1,0.856530,0,4.727000000000019,0.5606856000000014
2018-06-13,sh.600375,4.7100000000,4.7900000000,4.6600000000,4.7600000000,4.7100000000,4124301,19543499.0000,2,0.7421270000000001,1,1.061575,0,4.728000000000018,0.5235550000000015
2018-06-14,sh.600375,4.7100000000,4.8100000000,4.6800000000,4.8000000000,4.7600000000,3611100,17213104.0000,2,0.649782,1,0.840335,0,4.728000000000018,0.5106846000000015
2018-06-15,sh.600375,4.8000000000,4.8100000000,4.6800000000,4.7900000000,4.8000000000,4609802,21871794.0000,2,0.8294879999999999,1,-0.208338,0,4.735000000000019,0.5519125000000015
2018-06-19,sh.600375,4.7200000000,4.8300000000,4.5300000000,4.8100000000,4.7900000000,10984111,51687819.0000,2,1.976482,1,0.417536,0,4.744000000000019,0.7066108000000015
2018-06-20,sh.600375,4.7900000000,4.9700000000,4.7200000000,4.9400000000,4.8100000000,7951742,38789995.0000,2,1.4308370000000001,1,2.702705,0,4.7630000000000186,0.8182697000000015
2018-06-21,sh.600375,4.9300000000,4.9600000000,4.8200000000,4.9200000000,4.9400000000,6412201,31388396.0000,2,1.153812,1,-0.404858,0,4.777000000000019,0.8998653000000015
2018-06-22,sh.600375,4.8900000000,5.0200000000,4.8000000000,5.0000000000,4.9200000000,5717300,28148178.0000,2,1.0287709999999999,1,1.626015,0,4.803000000000019,0.9528882000000014
2018-06-25,sh.600375,5.0000000000,5.0300000000,4.9200000000,4.9300000000,5.0000000000,3641300,18101809.0000,2,0.655216,1,-1.400003,0,4.833000000000018,0.9255265000000013
2018-06-26,sh.600375,4.8800000000,5.0000000000,4.8600000000,4.9800000000,4.9300000000,3328700,16477632.0000,2,0.598966,1,1.014203,0,4.8640000000000185,0.9312611000000013
2018-06-27,sh.600375,4.9700000000,4.9700000000,4.9000000000,4.9200000000,4.9800000000,2843200,14046586.0000,2,0.511606,1,-1.204818,0,4.885000000000018,0.9577087000000013
2018-06-28,sh.600375,4.8800000000,4.9300000000,4.8000000000,4.8000000000,4.9200000000,3277100,15938123.0000,2,0.5896819999999999,1,-2.439022,0,4.889000000000019,0.9424642000000013
2018-06-29,sh.600375,4.8000000000,5.0000000000,4.7500000000,4.9700000000,4.8000000000,5106815,25149053.0000,2,0.9189209999999999,1,3.541658,0,4.906000000000018,0.9693781000000012
2018-07-02,sh.600375,4.9500000000,5.3200000000,4.9500000000,5.1100000000,4.9700000000,9919845,50933147.0000,2,1.784978,1,2.816908,0,4.938000000000018,1.0649271000000013
2018-07-03,sh.600375,5.1800000000,5.1800000000,5.0300000000,5.1400000000,5.1100000000,5269151,26851847.0000,2,0.948131,1,0.587079,0,4.971000000000019,0.9620920000000013
2018-07-04,sh.600375,5.0800000000,5.1300000000,5.0000000000,5.0700000000,5.1400000000,3657000,18450097.0000,2,0.658041,1,-1.361862,0,4.984000000000019,0.8848124000000013
2018-07-05,sh.600375,5.0400000000,5.1100000000,4.9200000000,5.0600000000,5.0700000000,4123001,20647219.0000,2,0.741893,1,-0.197243,0,4.998000000000019,0.8436205000000012
2018-07-06,sh.600375,5.0800000000,5.1300000000,4.9900000000,5.1000000000,5.0600000000,4402782,22331906.0000,2,0.792237,1,0.790513,0,5.008000000000019,0.8199671000000013
2018-07-09,sh.600375,5.1000000000,5.1400000000,5.0600000000,5.1000000000,5.1000000000,3619201,18450741.0000,2,0.651239,1,0.000000,0,5.025000000000019,0.8195694000000013
2018-07-10,sh.600375,5.2500000000,5.2500000000,5.1100000000,5.1800000000,5.1000000000,4569200,23638327.0000,2,0.822182,1,1.568626,0,5.045000000000019,0.8418910000000013
2018-07-11,sh.600375,5.1400000000,5.1400000000,5.0000000000,5.1000000000,5.1800000000,4202606,21323677.0000,2,0.756217,1,-1.544400,0,5.063000000000018,0.8663521000000012
2018-07-12,sh.600375,5.0900000000,5.2000000000,5.0700000000,5.1800000000,5.1000000000,6971184,35741364.0000,2,1.2543950000000001,1,1.568626,0,5.101000000000019,0.9328234000000013
2018-07-13,sh.600375,5.1200000000,5.1500000000,5.0200000000,5.1400000000,5.1800000000,6955401,35415095.0000,2,1.251555,1,-0.772200,0,5.118000000000019,0.9660868000000014
2018-07-16,sh.600375,5.0500000000,5.0800000000,4.9400000000,4.9900000000,5.1400000000,6237061,31140186.0000,2,1.1222969999999999,1,-2.918290,0,5.106000000000019,0.8998187000000012
2018-07-17,sh.600375,4.9900000000,4.9900000000,4.8200000000,4.9100000000,4.9900000000,4946600,24151644.0000,2,0.890092,1,-1.603205,0,5.08300000000002,0.8940148000000011
2018-07-18,sh.600375,4.8800000000,4.9200000000,4.8500000000,4.8800000000,4.9100000000,2536900,12401639.0000,2,0.45648999999999995,1,-0.610993,0,5.06400000000002,0.8738597000000011
2018-07-19,sh.600375,4.8800000000,4.9000000000,4.7200000000,4.7600000000,4.8800000000,3486600,16709656.0000,2,0.627379,1,-2.459014,0,5.034000000000019,0.8624083000000011
2018-07-20,sh.600375,4.7800000000,4.8300000000,4.7600000000,4.8000000000,4.7600000000,1873402,8986005.0000,2,0.3371,1,0.840335,0,5.004000000000019,0.816894600000001
2018-07-23,sh.600375,4.7900000000,4.8400000000,4.7600000000,4.8200000000,4.8000000000,2252802,10832277.0000,2,0.405369,1,0.416666,0,4.976000000000019,0.7923076000000011
